,PageRank,HubScore,AuthorityScore,Betweeness,Colony,Day,Role
Ant599,0.007600262198966373,0.0029986517757096555,0.002998651776316019,0.002008370783142564,3,27,N
Ant30,0.007780416409737223,0.00410125131778343,0.0041012513183008754,0.002906993933653695,3,27,N
Ant35,0.0069204208349419255,0.0025333049983515096,0.0025333049988068073,0.002860704811811208,3,27,N
Ant109,0.008859473709700149,0.007335300240190517,0.007335300240444005,0.004118173944311433,3,27,F
Ant238,0.008460528192895587,0.01779145765452916,0.017791457653156376,0.002466761558751055,3,27,F
Ant342,0.017029759824569647,0.029681223855887947,0.02968122385412,0.006116807567287739,3,27,F
Ant105,0.009296388266336103,0.004240248747614237,0.004240248748258381,0.0029567074026475943,3,27,N
Ant102,0.010896213185472353,0.02155504557486344,0.02155504557349173,0.002372572776342035,3,27,F
Ant347,0.003004653885867584,0.0005037013371204333,0.0005037013372681633,0.00013770766606092935,3,27,N
Ant186,0.008619492386474784,0.011385756634524544,0.011385756634215326,0.004268660173081356,3,27,F
Ant621,0.009021584672308458,0.007698935963145784,0.007698935963450181,0.0017613180297174548,3,28,F
Ant229,0.008491336921271792,0.0050630657031498156,0.005063065703750724,0.0048355271640863244,3,28,C
Ant227,0.008389394853647054,0.004432252505204283,0.00443225250583008,0.0034128452527643956,3,28,C
Ant117,0.007465152127361052,0.00789250072523658,0.007892500725259889,0.0023631641320192944,3,28,F
Ant111,0.005123939903253046,0.0036224503093494464,0.0036224503094942056,0.0015994424813662745,3,28,C
Ant112,0.007419498748891049,0.006306210989548255,0.006306210989716521,0.001606639605403074,3,28,F
Ant194,0.008336406494830416,0.006940559080517537,0.006940559080809179,0.0027764055656358273,3,28,F
Ant196,0.018601849796032875,0.036587397068324624,0.03658739706602578,0.009340395065782157,3,28,F
Ant191,0.0058283539404634785,0.0009629321228645922,0.0009629321233381013,0.0010179599012370864,3,28,N
Ant190,0.0063434292493490295,0.00570348211626028,0.005703482116386662,0.0018535424098383424,3,28,F
Ant518,0.001359812737795146,9.074865321249076e-06,9.07486532763588e-06,0.0,3,28,C
Ant324,0.007782272575764062,0.004077493536224201,0.004077493536772562,0.0035392203020921434,3,28,N
Ant329,0.0055843908073846555,0.0007584732692504878,0.0007584732697324957,0.0007123496943875377,3,28,N
Ant650,0.007118102656469486,0.011291207380603647,0.01129120738002636,0.0014639225627734265,3,28,F
Ant556,0.0066223319706666455,0.004413475621845482,0.004413475622166055,0.002721968574831981,3,28,F
Ant252,0.009506813229841286,0.006857194717240437,0.00685719471775201,0.004935125293047767,3,28,F
Ant251,0.011550319198557209,0.03232821539592071,0.032328215393233065,0.001143546689891064,3,28,F
Ant256,0.008234462953605632,0.006456144119392495,0.00645614411976093,0.0027065622545650297,3,28,F
Ant126,0.009359664971983164,0.010647173276062483,0.010647173275954271,0.002364783204377472,3,28,F
Ant255,0.010784806799556627,0.02650580529657924,0.026505805294522913,0.0010393985595810581,3,28,F
Ant26,0.010353663758206018,0.009317959576244782,0.009317959576581967,0.004193768498452073,3,28,F
Ant27,0.011839047704681234,0.022257952371806708,0.022257952370566696,0.0020426096027783315,3,28,F
Ant20,0.00906351919600859,0.0031902261390675175,0.0031902261399074944,0.003905541391367544,3,28,N
Ant23,0.005843798764838611,0.0016080998459485625,0.0016080998463886438,0.0016245615330269573,3,28,N
Ant482,0.007531743580193611,0.007524440597044098,0.007524440597142648,0.0029762803896369802,3,28,C
Ant331,0.006917019492328367,0.0026305442339432587,0.002630544234465495,0.0036298611772152298,3,28,N
Ant334,0.0070074034728178445,0.0017270164752646376,0.0017270164759175188,0.002085438089093515,3,28,N
Ant560,0.008149416991717645,0.014763248851701735,0.014763248850729752,0.0034367020632709478,3,28,F
Ant564,0.005056164867034108,0.0006001016316480969,0.0006001016319962394,0.0012580229259090154,3,28,N
Ant243,0.010784836859162443,0.010462734739009449,0.010462734739247428,0.005396169745855659,3,28,F
Ant242,0.006577618481278641,0.0011181084725810733,0.0011181084731450425,0.0017047403147608016,3,28,N
Ant245,0.0015010696516655,0.0007025443504984699,0.0007025443504340654,0.0,3,28,C
Ant244,0.004033935528303417,0.0005740546830674216,0.0005740546833798676,0.0006369601237801482,3,28,N
Ant51,0.009054474995653676,0.006469033163823105,0.006469033164271687,0.004060268662870469,3,28,F
Ant50,0.007585646228161033,0.009679020217268564,0.009679020216962042,0.0015468767460122808,3,28,F
Ant53,0.007951120231806668,0.0014857216864267054,0.0014857216871118225,0.002303985509869514,3,28,N
Ant52,0.010459525024101973,0.0059105881631357346,0.00591058816384751,0.0032671522535936788,3,28,C
Ant54,0.007619617155562265,0.011839025036642768,0.011839025036130319,0.0009530621070716328,3,28,F
Ant390,0.008008314523304354,0.0020897384116158905,0.002089738412359055,0.001555630854390412,3,28,N
Ant308,0.007888795494390826,0.0037137151928671682,0.0037137151934959435,0.0031157558251400574,3,28,N
Ant9,0.007757380178065493,0.0031635599513322433,0.003163559952037685,0.0026345108260774327,3,28,C
Ant673,0.005645051789600858,0.003851861003868931,0.0038518610040762695,0.0016049997101275735,3,28,F
Ant278,0.00637190752145682,0.005235694725234749,0.005235694725421491,0.0017935547010693616,3,28,F
Ant301,0.007998638119384277,0.0033375557276695495,0.0033375557283595396,0.0026870391155671323,3,28,N
Ant476,0.010267263694855493,0.024629390760657757,0.024629390758645165,0.0006224297013091394,3,28,F
Ant475,0.0088877517759034,0.016438695181541677,0.01643869518052966,0.0015985813393932613,3,28,F
Ant380,0.020514759260135632,0.04151460405050862,0.04151460404796816,0.00310499263449204,3,28,F
Ant540,0.008069395540201535,0.0014110538307243517,0.0014110538314633298,0.002056937450193911,3,28,N
Ant115,0.010873935782180037,0.003282070358696977,0.003282070359770714,0.0040541729742998266,3,28,N
Ant576,0.006897771987996753,0.0010245888894625374,0.0010245888900505893,0.001759653826999076,3,28,N
Ant124,0.008274040312690691,0.008447765506467681,0.008447765506533133,0.0022383369223463135,3,28,F
Ant48,0.014826132429507043,0.02074009302999975,0.020740093029406353,0.003608003640298032,3,28,F
Ant580,0.004262653287396351,0.0003756692722619343,0.0003756692725359914,0.0004326389225674983,3,28,N
Ant398,0.006951958167108644,0.001961395796388996,0.0019613957970429407,0.003205870105917935,3,28,N
Ant663,0.012919907545345803,0.00938697722281271,0.009386977223458944,0.006262603682467989,3,28,
Ant740,0.009512867404886029,0.00466203238291313,0.004662032383721651,0.0027048073636361993,3,28,C
Ant954,0.009682237106260802,0.002676895206649177,0.0026768952076231907,0.0023935929297501245,3,28,
Ant260,0.02074897756842535,0.04686333923880938,0.046863339235275976,0.0051304573577599195,3,28,F
Ant264,0.006373262901252612,0.00127545261457129,0.0012754526151084592,0.0018177642975983745,3,28,N
Ant159,0.007485535643562335,0.0014298748706418382,0.0014298748713121002,0.0020652817729826423,3,28,N
Ant158,0.007811495511708742,0.0016201163791255445,0.0016201163797616327,0.00172268962488681,3,28,N
Ant220,0.006997248827289107,0.0015292806641856495,0.001529280664832001,0.0016275253290293228,3,28,N
Ant509,0.011199621165566567,0.020972760243060218,0.020972760241911664,0.0021657224364991937,3,28,F
Ant397,0.008907131927139362,0.004237183580099883,0.004237183580804494,0.0037306960585721622,3,28,N
Ant395,0.016084789947410225,0.029455802206765965,0.029455802205201966,0.004665795924462436,3,28,F
Ant394,0.00912547888549909,0.004702668296705349,0.004702668297325045,0.010788253495590329,3,28,N
Ant4,0.01441134525651216,0.03504752032701052,0.0350475203242895,0.001561886467042743,3,28,F
Ant7,0.026851947803933043,0.07121184107829763,0.0712118410728505,0.002011481520222501,3,28,F
Ant6,0.007617662652077653,0.01235828349225179,0.012358283491709162,0.0018172773625052161,3,28,F
Ant1,0.01009691579469583,0.007887280386610298,0.007887280387056406,0.0028321895351971146,3,28,F
Ant0,0.007933008033095568,0.01057283268000781,0.010572832679660985,0.0012003685215483072,3,28,F
Ant76,0.008577009899743577,0.014567385105685346,0.01456738510494645,0.0012893070288316957,3,28,F
Ant74,0.007529230646054101,0.0016079920059665048,0.001607992006574982,0.007140338368152061,3,28,N
Ant72,0.00819180507088942,0.0017221469258018472,0.0017221469265578779,0.0020557871459524002,3,28,N
Ant71,0.006257636306154551,0.001244172054749208,0.0012441720553227266,0.0015468382591312879,3,28,N
Ant70,0.009033377457416399,0.007811577669127628,0.00781157766938457,0.002552699161221637,3,28,F
Ant610,0.007433962805503125,0.001443685979093662,0.0014436859797907588,0.00240592429112204,3,28,N
Ant19,0.009388213745881148,0.015552869099073979,0.015552869098312506,0.0025577763366120233,3,28,F
Ant614,0.007442467663089587,0.002489922375603361,0.002489922376256251,0.002059483845473366,3,28,N
Ant15,0.00612609577725391,0.0033236678481536157,0.003323667848524572,0.0025962068556266687,3,28,C
Ant17,0.007856673324270785,0.0022008116192734676,0.0022008116199018412,0.0030151993769019724,3,28,N
Ant13,0.007251856448166589,0.002347402785000887,0.002347402785573396,0.003142621944502565,3,28,N
Ant12,0.010475243597660866,0.005958335914921414,0.00595833591566627,0.004655510756884459,3,28,C
Ant97,0.013848566824357915,0.004512464602127037,0.004512464603469109,0.003568565860192378,3,28,N
Ant96,0.009602783040644302,0.004361134804390028,0.004361134805211551,0.0028692288712755146,3,28,N
Ant299,0.008551326328296823,0.01079698001842626,0.010796980018132086,0.002548388403990457,3,28,F
Ant296,0.008500693195636929,0.012064451002274415,0.01206445100190164,0.0013545903384691118,3,28,F
Ant137,0.007655751210932207,0.0015653823324522996,0.0015653823331150973,0.0026118300160446924,3,28,N
Ant215,0.01234882703759715,0.007811526699994779,0.007811526700868281,0.004485942840657345,3,28,C
Ant210,0.007073080133419877,0.008714360648771576,0.008714360648552714,0.00200733984350959,3,28,F
Ant458,0.007830309047728412,0.007277514572007651,0.0072775145721828555,0.002844556242812019,3,28,F
Ant219,0.00730409419142954,0.001586534286826388,0.00158653428744382,0.0019056183140210368,3,28,N
Ant60,0.01081996320586651,0.004980684993009728,0.004980684993897043,0.004528851249333614,3,28,N
Ant62,0.0057604442706968885,0.001216816752942772,0.0012168167534524531,0.0010401034197671524,3,28,N
Ant65,0.011976566394989634,0.031024030086276397,0.03102403008365911,0.0012556136060617664,3,28,F
Ant604,0.004304019323686578,0.0003926771801795713,0.0003926771804304442,0.0003134337495203931,3,28,Q
Ant607,0.006432195958178109,0.0008581338071798345,0.0008581338076311945,0.0015664192285013453,3,28,N
Ant178,0.006866695831834757,0.0018818816360681927,0.0018818816366844378,0.0022704913187725903,3,28,N
Ant289,0.004738589512376447,0.0004870701699319234,0.0004870701702887869,0.0005465414819194332,3,28,N
Ant81,0.009107771640294892,0.009418216759145257,0.009418216759133326,0.0060861945944435045,3,28,F
Ant172,0.011157183614763696,0.003324030927889808,0.003324030928960691,0.0031907499049819966,3,28,N
Ant175,0.006572643418885449,0.003440858440730093,0.003440858441148488,0.0028457007293807143,3,28,N
Ant206,0.008144863521522577,0.0016692922509368659,0.0016692922516911152,0.006465837752087727,3,28,N
Ant43,0.007272926276354459,0.0018454644423899012,0.0018454644429292892,0.0031074389074959106,3,28,N
Ant501,0.006472181285604503,0.001310996957955174,0.001310996958528561,0.0015254958911049775,3,28,N
Ant599,0.005295620778311202,0.0007979414334413741,0.0007979414338926003,0.0009814699123433005,3,28,N
Ant30,0.007871094613756334,0.0031810123965003555,0.003181012397113055,0.004180483981478017,3,28,N
Ant35,0.005248721866352198,0.00090234155870359,0.0009023415591724969,0.0013535367602931744,3,28,N
Ant109,0.008562375493904331,0.0047153622849522275,0.0047153622855136525,0.0048097013825351385,3,28,F
Ant238,0.010874471176263733,0.028129639451126294,0.028129639448878717,0.000657752286584983,3,28,F
Ant342,0.016309565424369444,0.039917725732275776,0.03991772572936116,0.0021990197702718454,3,28,F
Ant105,0.010197160157194365,0.002736191770682193,0.002736191771643241,0.0026920025548756357,3,28,N
Ant102,0.008278112917768345,0.01815599229049745,0.01815599228909644,0.0008660285227915484,3,28,F
Ant347,0.0039046978253787904,0.00028502925577195544,0.0002850292560048404,0.0003385342339410432,3,28,N
Ant186,0.008044401308127221,0.012846234214710964,0.012846234214063808,0.001596414119064435,3,28,F
Ant621,0.009484532319277643,0.012239988957263238,0.012239988956977602,0.003010183815259297,3,29,F
Ant540,0.007668263989368468,0.003826505379741423,0.0038265053801584104,0.0017744612513661607,3,29,N
Ant227,0.012120872625650463,0.012854678195900058,0.012854678196038721,0.004530332255685352,3,29,C
Ant117,0.007283083422393558,0.008525990809422818,0.00852599080927872,0.0023006675383490708,3,29,F
Ant111,0.005228613943819038,0.004042524493745267,0.004042524493861455,0.0017952983405321759,3,29,C
Ant112,0.008108278399786511,0.009238186863958641,0.009238186863848554,0.0019491842623096801,3,29,F
Ant194,0.009555847654370236,0.01193354507065071,0.011933545070472966,0.0022855035382797835,3,29,F
Ant196,0.014195917567987845,0.019656218853594812,0.01965621885285597,0.005786628142734969,3,29,F
Ant191,0.007527771540323909,0.00378143040535832,0.0037814304057339795,0.002273885567245428,3,29,N
Ant190,0.006376733207261643,0.0053305787290061826,0.005330578729204335,0.0018368418056746542,3,29,F
Ant518,0.0013659374441132278,2.2465828159676574e-05,2.246582816487445e-05,0.0,3,29,C
Ant324,0.005859539832013715,0.003943905324699162,0.0039439053249103375,0.0015413221933837922,3,29,N
Ant329,0.0064556217217933455,0.0029001009768977624,0.002900100977292421,0.0010324652135711011,3,29,N
Ant650,0.008382208882548927,0.012281491871695088,0.012281491871225658,0.0014298780013217282,3,29,F
Ant556,0.006496800183505748,0.007172542843311082,0.007172542843256744,0.0013864096689113626,3,29,F
Ant252,0.009266479769256427,0.010604288282432608,0.010604288282272703,0.0035846117763098004,3,29,F
Ant251,0.008806091237030805,0.014021039277008039,0.014021039276155152,0.0016943034245212882,3,29,F
Ant256,0.008552984736579866,0.010021218152330438,0.010021218152302181,0.0027027522664306945,3,29,F
Ant126,0.012512500647472514,0.01673614387072199,0.016736143870389245,0.0018049017913355616,3,29,F
Ant255,0.015796235689676967,0.024162753060925895,0.024162753059799744,0.0031773747040796177,3,29,F
Ant26,0.009581918945942892,0.012787311616556213,0.012787311616303657,0.00167567070710425,3,29,F
Ant27,0.011769201176896272,0.016882636838901892,0.01688263683830594,0.0034325142759125352,3,29,F
Ant20,0.010935096246158928,0.007424872490263357,0.00742487249086631,0.003285720324983347,3,29,N
Ant23,0.0055975266079309315,0.0031719501843237748,0.003171950184574382,0.0013868269171396688,3,29,N
Ant482,0.0068501833446514,0.008122407110557894,0.008122407110499517,0.001512435809409046,3,29,C
Ant331,0.00759525556720576,0.005763734739681473,0.005763734739994429,0.0025892817088798703,3,29,N
Ant334,0.007111118139951712,0.004045468827312079,0.00404546882768294,0.0021192272351634807,3,29,N
Ant560,0.006272564099022686,0.00740311475977446,0.007403114759292349,0.0005570122409066896,3,29,F
Ant564,0.006139779278460564,0.00256396787443327,0.0025639678747519123,0.0011278003801928863,3,29,N
Ant243,0.01031545542102415,0.011663126386482498,0.011663126386394619,0.0052230384901074635,3,29,F
Ant242,0.00852962002796037,0.0036715760554518195,0.00367157605589523,0.009592367728193512,3,29,N
Ant245,0.001832588332188898,0.0005991897103655878,0.000599189710312434,0.0,3,29,C
Ant244,0.0043852617356461236,0.0018086952443285027,0.0018086952445949924,0.0004471321027960768,3,29,N
Ant51,0.01015153172237104,0.009758781499205268,0.009758781499395292,0.003519143792906136,3,29,F
Ant50,0.005770110061290573,0.008362704233915627,0.008362704233432737,0.0006038142794606096,3,29,F
Ant53,0.007947374230755665,0.003704576360704285,0.003704576361153803,0.0017916394723566803,3,29,N
Ant52,0.009906823082462535,0.01158263556265366,0.01158263556259256,0.0018807860379312623,3,29,C
Ant54,0.008476802830872094,0.010813774844910095,0.010813774844573527,0.002483229275954987,3,29,F
Ant390,0.01133298200048668,0.00836481606247688,0.008364816062903731,0.003698465481220234,3,29,N
Ant308,0.009347484427131092,0.008807990127255454,0.00880799012753745,0.0037866051258331583,3,29,N
Ant397,0.009263455991775006,0.008071629602299084,0.008071629602579494,0.002185650642568264,3,29,N
Ant673,0.006120241924236711,0.00660466489552779,0.006604664895464519,0.001394608913186715,3,29,F
Ant278,0.007130030647905499,0.0075245130074555674,0.007524513007414266,0.0017841616915981661,3,29,F
Ant301,0.007795299151443216,0.005668865877685789,0.005668865878014883,0.003199411036339664,3,29,N
Ant476,0.009172075339172905,0.015070511041070307,0.015070511040019233,0.0004136701305519715,3,29,F
Ant475,0.009388788576829182,0.013343825066730384,0.013343825066173338,0.0012738158261331328,3,29,F
Ant380,0.01641301242646564,0.025267656410950134,0.025267656409834603,0.003110878360030015,3,29,F
Ant229,0.009803833501466125,0.009213011715211545,0.009213011715438939,0.00429921465595742,3,29,C
Ant115,0.01075818948134123,0.006944803589394104,0.006944803589972432,0.0034763841269518187,3,29,N
Ant576,0.006140589370353329,0.002942802558917274,0.002942802559276089,0.0013609156912376735,3,29,N
Ant124,0.008842596897365723,0.010736811093027227,0.01073681109274885,0.0035141138323626325,3,29,F
Ant48,0.01312457056240874,0.018954301564347086,0.0189543015637556,0.0036206296065679103,3,29,F
Ant580,0.00424747812855379,0.0012974138551679279,0.0012974138553950635,0.0005604777670333506,3,29,N
Ant398,0.006695724880806085,0.003439898581360909,0.0034398985817147773,0.0024321312599560833,3,29,N
Ant663,0.014615015793908571,0.015039686276875798,0.015039686277017916,0.005579993676584415,3,29,
Ant740,0.010871293391357811,0.01226770157077603,0.012267701570773249,0.003374282074365402,3,29,C
Ant954,0.00946113232085958,0.005558208506212183,0.005558208506742268,0.002315202731779834,3,29,
Ant260,0.018762133660160735,0.02387023761764362,0.02387023761712841,0.008214091417155966,3,29,F
Ant264,0.006372838312617057,0.0032320054830887826,0.003232005483472305,0.00111824858467715,3,29,N
Ant159,0.008997752850777774,0.006084949178945959,0.0060849491793322314,0.003202336702772824,3,29,N
Ant158,0.009648427020790985,0.005110768582067985,0.005110768582534848,0.012559126065158735,3,29,N
Ant220,0.008281601947859641,0.005887191450460371,0.00588719145082339,0.002419440512885834,3,29,N
Ant509,0.015143258530982964,0.02350960494691481,0.023509604945922934,0.0049211624832477645,3,29,F
Ant9,0.0080817375461352,0.007022512363630989,0.007022512363851093,0.002552620461985485,3,29,C
Ant395,0.010578924851533335,0.015561537015638009,0.015561537014876345,0.002617370785990853,3,29,F
Ant394,0.009137942596213014,0.006704117466792517,0.0067041174671427575,0.0034136356679375915,3,29,N
Ant4,0.010189075576964456,0.015087501197934707,0.01508750119714325,0.001283515395502038,3,29,F
Ant7,0.01642375916353924,0.030941131450025954,0.030941131448129516,0.0010530284434113262,3,29,F
Ant6,0.0075954291325851945,0.0103343761867382,0.010334376186328716,0.001472848306142072,3,29,F
Ant1,0.010628116405543116,0.011461878100107573,0.011461878100157636,0.0036084998504658534,3,29,F
Ant0,0.008053098852914617,0.010117250489115165,0.010117250488790787,0.002944072622182688,3,29,F
Ant76,0.008402654901216684,0.011943540018651224,0.011943540018140792,0.0009953336174804645,3,29,F
Ant74,0.006416582668832523,0.002727240627830511,0.002727240628224502,0.0005882994142025693,3,29,N
Ant72,0.00718589389587054,0.004056961094663361,0.004056961095039316,0.002319824413996521,3,29,N
Ant71,0.007153835549930502,0.0036037986388187423,0.0036037986392359945,0.002571858869228732,3,29,N
Ant70,0.012356599954546339,0.013827371124611208,0.013827371124572243,0.002475600564996174,3,29,F
Ant610,0.00643913062538505,0.003191533340149587,0.003191533340499279,0.0015899361507688242,3,29,N
Ant19,0.007983028997577605,0.010024210275769285,0.01002421027536203,0.00449027462366969,3,29,F
Ant614,0.007979384856171971,0.006249794081830421,0.006249794082087942,0.003739363541400401,3,29,N
Ant15,0.0066501144106808725,0.00555280548075791,0.0055528054809244245,0.0015741923548735486,3,29,C
Ant17,0.00861674647814441,0.005155870289986856,0.00515587029045701,0.0019874259702628762,3,29,N
Ant13,0.007302855518737262,0.004162981212311843,0.004162981212712561,0.00226406465042605,3,29,N
Ant12,0.010127203262669344,0.009897121078801148,0.009897121078964245,0.003768336159215576,3,29,C
Ant97,0.013432044538893078,0.0110655709162003,0.011065570916653254,0.004761051198923505,3,29,N
Ant96,0.009003932008955898,0.0063597628233997335,0.006359762823853254,0.0027155637997508335,3,29,N
Ant299,0.008979939125473803,0.011996806858108352,0.011996806857735702,0.0044604426600435895,3,29,F
Ant296,0.008230110928712913,0.012037009134185405,0.012037009133665913,0.0018948774385252544,3,29,F
Ant137,0.006730683054525922,0.002780987306922957,0.002780987307313869,0.0013747845830226685,3,29,N
Ant215,0.01197198320723708,0.011283755339823955,0.011283755340085497,0.0031258749689722087,3,29,C
Ant210,0.006123170521680754,0.007757802398926315,0.007757802398603384,0.0014363106828869157,3,29,F
Ant458,0.005814377458241384,0.005586626305773513,0.005586626305835363,0.0017554674396533924,3,29,F
Ant219,0.007823819880722225,0.003602394670735884,0.003602394671195848,0.0015069022332513192,3,29,N
Ant60,0.010905723555600953,0.00824465094992429,0.008244650950360895,0.0036453954304745797,3,29,N
Ant62,0.006347237237822436,0.0037006198896034855,0.0037006198899075015,0.0021367001179120803,3,29,N
Ant65,0.004916586276465904,0.005998650065405614,0.005998650065119464,0.0009015786828775042,3,29,F
Ant604,0.0061045843271631825,0.0019868950680211393,0.00198689506838419,0.0003924044295283265,3,29,Q
Ant607,0.006906487313476545,0.0029921074054671502,0.0029921074058670096,0.0011887852688253248,3,29,N
Ant178,0.006951745798116877,0.003948458500718369,0.003948458501099845,0.001274454120876097,3,29,N
Ant289,0.004748483582624976,0.001987045483407202,0.0019870454836736617,0.0008308978505314501,3,29,N
Ant81,0.013472242936961249,0.01901041795790196,0.019010417957262476,0.002798677181505107,3,29,F
Ant172,0.009639570417666317,0.006797688964869669,0.006797688965380077,0.0026120028370327985,3,29,N
Ant175,0.007056971670287953,0.006042440184004788,0.006042440184195368,0.002552333785416039,3,29,N
Ant206,0.009586896973441847,0.005476168400126434,0.005476168400687759,0.001962022623866803,3,29,N
Ant43,0.0061114716965180015,0.00280870590401303,0.0028087059043163066,0.000797386695622769,3,29,N
Ant501,0.006614606798619564,0.003679300977738126,0.0036793009780934434,0.0014887138026046997,3,29,N
Ant599,0.00569506355462623,0.0025623109409070185,0.0025623109412079076,0.002173087864442743,3,29,N
Ant30,0.007738019831881951,0.005066254083861348,0.0050662540841929045,0.0029673221220512195,3,29,N
Ant35,0.0075737916163181734,0.003475390883445819,0.00347539088389887,0.0019789579510564475,3,29,N
Ant109,0.009694476271475561,0.009599066522863419,0.009599066522974193,0.0045065758762911695,3,29,F
Ant238,0.009183686651294456,0.013493612982585916,0.013493612982015492,0.001792152170440349,3,29,F
Ant342,0.014233245972636236,0.022813777768329876,0.022813777767019556,0.0037870256226409794,3,29,F
Ant105,0.009766742776712705,0.006992164440924234,0.006992164441374626,0.0035416253870616775,3,29,N
Ant102,0.008812870461315523,0.013068007012216836,0.013068007011633458,0.0016018252230382988,3,29,F
Ant347,0.005022612379658014,0.0015374876523209275,0.0015374876525842678,0.00048573864595964026,3,29,N
Ant186,0.009562373127601347,0.012384540424593936,0.012384540424361141,0.002251905172132333,3,29,F
Ant621,0.008280439772510568,0.011164648318704675,0.011164648318402231,0.0017105800769199604,3,30,F
Ant229,0.008786397580504306,0.009145014257014515,0.009145014257106515,0.004124623692683561,3,30,C
Ant227,0.010532280144684391,0.009242543063232243,0.009242543063590705,0.004188445547979809,3,30,C
Ant117,0.0069828762600867116,0.007933148718733078,0.007933148718601835,0.002916155420946213,3,30,F
Ant111,0.005133838334096392,0.004694180671443665,0.004694180671469241,0.0014875121794042283,3,30,C
Ant220,0.0067863455244152136,0.004043688479065826,0.00404368847940184,0.0029928266801857494,3,30,N
Ant194,0.008871504372228198,0.009950183989025951,0.009950183989000319,0.0029698098949911536,3,30,F
Ant196,0.013491958609585967,0.018464226718337935,0.018464226717749884,0.004810905878759348,3,30,F
Ant191,0.009603459432899333,0.004998976114812923,0.004998976115315814,0.0023685885400445126,3,30,N
Ant190,0.006034842456336191,0.0057563425796104415,0.005756342579676233,0.0024748977807175906,3,30,F
Ant518,0.001325242220582626,4.185025042821861e-06,4.1850250436078716e-06,0.0,3,30,C
Ant324,0.00915508552229547,0.005936599157187848,0.005936599157564637,0.005638259638814654,3,30,N
Ant329,0.0059860765739445446,0.00309177662438006,0.003091776624702287,0.0006181241107529222,3,30,N
Ant650,0.010803748633560846,0.016479094297541175,0.016479094296916415,0.0026292745924182425,3,30,F
Ant556,0.0073890970526358105,0.007749829352295508,0.007749829352325562,0.0016655723772963339,3,30,F
Ant252,0.011317033258554127,0.012951872241702408,0.012951872241619141,0.005972568353000555,3,30,F
Ant251,0.002820861108684034,0.00318404472812177,0.0031840447278680918,0.0,3,30,F
Ant256,0.010927002462558998,0.014012626681368602,0.014012626681114651,0.0028107028288814973,3,30,F
Ant126,0.013868843223840679,0.01829653449855725,0.018296534498194655,0.002658620666996508,3,30,F
Ant255,0.015133385054614498,0.024408410121252277,0.024408410119877162,0.005523375607779993,3,30,F
Ant26,0.006268216658413984,0.005712279012545051,0.005712279012597676,0.0021497851199041946,3,30,F
Ant27,0.01352841711522165,0.018699341619919665,0.018699341619382154,0.004445447477200659,3,30,F
Ant20,0.010793823991711369,0.006891641716306125,0.006891641716937827,0.0022066507843593436,3,30,N
Ant23,0.007465289249794903,0.0037323366980094586,0.003732336698375982,0.0021953176495029627,3,30,N
Ant124,0.008117001929939966,0.009900940179961527,0.009900940179683003,0.0037177419571622866,3,30,F
Ant331,0.006719570169356018,0.005686636887202704,0.005686636887350697,0.002987439989595769,3,30,N
Ant334,0.007367261236815367,0.0048142284927634275,0.004814228493083175,0.003859888829568222,3,30,N
Ant560,0.008536999354491747,0.012010296329196936,0.012010296328524015,0.001438844087107675,3,30,F
Ant564,0.007003697054422991,0.003138826599321933,0.0031388265997721533,0.0015244692404337086,3,30,N
Ant243,0.01141974083952975,0.013264653670981685,0.013264653670876014,0.006747222254269462,3,30,F
Ant242,0.006357581337392263,0.0027771589826206446,0.002777158982925969,0.0024170821740659284,3,30,N
Ant245,0.00174299256966667,0.0007516452973960405,0.0007516452973451224,2.0239821201488968e-05,3,30,C
Ant244,0.004797273778575202,0.0024527560578841284,0.002452756058105176,0.0012829261088432246,3,30,N
Ant51,0.007980666071739863,0.0073156413978717715,0.007315641398046338,0.0026232215503478947,3,30,F
Ant50,0.005324403233974508,0.007792665795294991,0.007792665794751647,0.00036210095716837464,3,30,F
Ant53,0.009165514554381244,0.004615908307672251,0.004615908308227238,0.0037327842612465767,3,30,N
Ant52,0.00994642409311528,0.009977231040359384,0.009977231040503432,0.003136567622412596,3,30,C
Ant54,0.008971334466333575,0.012219619226792568,0.012219619226396873,0.003519521940244077,3,30,F
Ant390,0.00920769172572651,0.006461122817732657,0.006461122818145784,0.002366479472491797,3,30,N
Ant308,0.009376506927706743,0.010401651993987389,0.010401651994003067,0.0025482467913656996,3,30,N
Ant9,0.007809259687649085,0.006895035604320583,0.006895035604455829,0.0032564891532974784,3,30,C
Ant673,0.005863063451466788,0.005877824885338021,0.005877824885304132,0.0015573799371980796,3,30,F
Ant278,0.009075573255646873,0.011649539266630867,0.011649539266432704,0.0015983095850871836,3,30,F
Ant301,0.00961341730100328,0.007981457234308991,0.007981457234611453,0.00550733937901171,3,30,N
Ant476,0.010698928528886962,0.014851980594540199,0.014851980593872716,0.004354833714537672,3,30,F
Ant475,0.005105475220632138,0.0059254524281658226,0.005925452427951129,0.000648288967713602,3,30,F
Ant380,0.0149052517948568,0.022427186369322803,0.02242718636835292,0.004282610961610955,3,30,F
Ant540,0.006516880662517863,0.003232825704196351,0.0032328257045318265,0.002929436508971328,3,30,N
Ant576,0.007315547151393476,0.004233970911090099,0.004233970911437941,0.004144620952778355,3,30,N
Ant115,0.01233922305039201,0.008474194899044744,0.008474194899654978,0.006000869904803174,3,30,N
